"id","company_name","date","rd_budget","buget_use_rate","capital","turnover","net_income","income_capital_ratio","income_per_capital","all_capital","debt","SH_equity","cost","EPS","outside_income","season","month","update_time"
"70631","9905 大華","2013","0","0","8321519","543168","1005073","32.95","36.29","9983294","3171909","6811385","6773278","2.88","1.22","4","12","2022-03-31 21:51:11"
"54403","8034 榮群","2011","69878","29.03","240678","128712","63337","10.07","10.32","572637","75044","497593","175303","1.07","0.65","4","12","2022-03-31 21:42:42"
"41852","4746 台耀","2010","23078","5.29","436657","58583","26911","4.49","4.3","1775448","422164","1353284","351163","0.35","0.26","1","3","2022-03-31 21:36:06"
"52839","4973 廣穎","2011","37699","0.83","4523791","253188","137113","26.38","39.77","1891949","935383","956566","4133490","2.9","1.54","3","9","2022-03-31 21:41:53"
"58666","911606 超級","2012","0","0","5497484","993529","923912","24.01","24.5","11845760","2685231","9160529","3580043","1.49","0.34","2","6","2022-03-31 21:44:57"
"123318","5531 鄉林","2020","0","0","466434","265883","192812","1.96","4.25","33304297","21220463","12083834","393363","0.31","48.19","1","3","2022-03-31 22:18:55"
"67024","3257 虹冠電","2013","44182","13.38","330289","87990","77330","18.84","20.68","998694","199360","799334","164969","2.31","2.3","2","6","2022-03-31 21:49:18"
"10064","5489 彩富","2001","58245","18.38","316885","130537","3688","0.64","0.8","1008191","346152","662039","190255","0.14","2.63","4","12","2022-03-31 21:19:36"
"69914","2642 宅配通","2013","0","0","2576537","371207","209021","21.89","23.28","2005006","502764","1502242","1996309","2.13","0.51","4","12","2022-03-31 21:50:49"
"94709","2599 樂揚","2016","0","0","931424","135637","141175","14.13","48.35","3642026","1592880","2049146","659586","4.46","36.7","4","12","2022-03-31 22:03:53"
"34297","1788 杏昌","2009","0","0","420123","43887","20571","7.91","10.72","1384941","719859","665082","355665","0.8","1.74","1","3","2022-03-31 21:32:07"
"126779","6514 芮特KY","2020","26133","4.52","578692","97406","69558","23.17","24.77","905228","270149","635079","411728","1.65","0.83","3","9","2022-03-31 22:20:45"
"77413","4147 中裕","2014","249826","0","0","295559","295559","13.65","12.9","1880696","50349","1830347","0","1.32","0","4","12","2022-03-31 21:54:45"
"21333","5324 士開","2006","1991","0.63","313709","107471","79657","7.97","10.14","526415","466685","59730","285895","1.03","6.93","2","6","2022-03-31 21:25:23"
"26521","4402 福大","2007","0","0","626701","35625","69273","6.68","9.62","1803720","896810","906910","660349","1.22","4.87","4","12","2022-03-31 21:28:02"
"110818","3507 力群","2018","5226","1.35","386458","77713","28123","8.84","12.08","783859","201761","582098","280622","0.98","2.66","4","12","2022-03-31 22:12:20"
"123575","2888 新光金","2020","0","0","51653334","13174627","0","0","3.78","4211266220","3977396224","233869996","0","0.61","0","2","6","2022-03-31 22:19:04"
"97536","8433 弘帆","2017","5089","0.8","633135","69223","78748","14.98","10.67","2122154","808250","1313904","485164","1.01","3.58","1","3","2022-03-31 22:05:22"
"116820","5529 志嘉","2019","0","0","1468541","77782","88288","7.1","9.19","1443100","739301","703799","1479047","1.09","1.76","2","6","2022-03-31 22:15:28"
"54264","2063 世鎧","2011","8411","1.04","807011","84221","142579","41.52","41.37","916802","350072","566730","580211","3.67","0.06","4","12","2022-03-31 21:42:38"
"81274","6024 群益期","2015","0","0","198086","143693","88102","7.34","5.91","14936123","12183152","2752971","0","0.49","80.26","1","3","2022-03-31 21:56:46"
"71442","2884 玉山金","2014","0","0","8714015","4002572","0","0","6.23","1459053356","1369368419","89684937","0","0.5","0","1","3","2022-03-31 21:51:37"
"69032","3432 台端","2013","30883","2.47","1252374","286298","69708","10.62","9.89","1951291","545785","1405506","1035784","0.84","0.39","4","12","2022-03-31 21:50:21"
"102852","1708 東鹼","2017","0","0","3876952","552852","556639","27.63","28.97","10647052","5118331","5528721","2767461","2.44","0.7","4","12","2022-03-31 22:08:09"
"20221","1102 亞泥","2006","0","0","14762508","493719","1715406","6.77","15.69","102823600","47263243","55560357","12553383","1.57","15.28","2","6","2022-03-31 21:24:48"
"100128","6474 華豫寧","2017","16173","1.35","1195319","158262","45807","13.12","16.06","1672576","1035400","637176","991250","1.41","0.86","2","6","2022-03-31 22:06:43"
"90742","2415 錩新","2016","27928","2.49","1120721","183992","135913","14.92","13.71","3825238","1982590","1842648","781717","0.75","0.98","2","6","2022-03-31 22:01:49"
"41370","2329 華泰","2010","0","0","2647334","193539","13184","0.22","1.2","16314265","12259091","4055174","2466857","0.14","2.25","1","3","2022-03-31 21:35:51"
"37889","6234 高僑","2009","13305","1.36","978477","161834","368716","51.29","52.33","4627976","920536","3707440","1185359","3.37","0.76","3","9","2022-03-31 21:34:02"
"88896","6250 宇加","2016","0","0","1620","18348","17550","9.62","12.32","57691","170848","113157","822","1.92","304.57","1","3","2022-03-31 22:00:50"
"113333","4105 東洋","2019","73465","6.59","1114608","394655","342984","13.79","15.12","9136298","2407147","6729151","375208","1.18","2.96","1","3","2022-03-31 22:13:38"
"91443","5489 彩富","2016","115712","12.37","935496","243994","122759","11.78","9.61","2759230","884664","1874566","568743","0.89","2.42","2","6","2022-03-31 22:02:11"
"86227","1513 中興電","2015","278338","2.69","10352334","1525146","571124","13.6","17.19","15160918","7534243","7626675","8256064","1.34","1.46","4","12","2022-03-31 21:59:25"
"99371","6573 虹揚KY","2017","34559","3.41","1013796","145052","100418","17.98","19.06","2261724","1271775","989949","768326","1.6","0.6","2","6","2022-03-31 22:06:20"
"73492","3535 晶彩科","2014","62620","17.34","361033","105521","17287","2.2","2.03","1574266","639502","934764","238225","0.17","0.38","2","6","2022-03-31 21:52:41"
"66015","6702 興航","2013","0","0","5771966","539432","254348","4.59","4.28","18533202","11469418","7063784","5486882","0.34","0.3","2","6","2022-03-31 21:48:47"
"79976","1517 利奇","2015","12080","1.36","886027","80515","47789","2.1","0.97","5726260","1683672","4042588","757723","0.02","2.9","1","3","2022-03-31 21:56:05"
"6524","2489 瑞軒","2000","132130","1.37","9671835","456344","345555","21.3","32.15","5587691","1641270","3946421","8868036","3.4","1.82","4","12","2022-03-31 21:17:46"
"79679","2809 京城銀","2015","0","0","2112317","480332","0","0","11.04","238309199","209374728","28934471","0","0.95","0","1","3","2022-03-31 21:55:56"
"29179","2008 高興昌","2008","0","0","7093968","234350","760606","17.95","12.28","11256157","8344376","2911781","6099012","1.34","3.39","2","6","2022-03-31 21:29:24"
"84723","OTC23 OTC 電子類","2015","0","0","944457109","113957446","43987166","11.7","15.28","1390791109","589914782","800876327","786167176","1.13","1.43","3","9","2022-03-31 21:58:37"
"38784","2886 兆豐金","2009","0","0","51006037","20048239","0","0","17.23","2497531583","2301236088","196295495","0","1.3","0","4","12","2022-03-31 21:34:31"
"6552","2499 東貝","2000","0","0","855320","122344","80055","14.13","15.39","1658469","361687","1296782","652921","1.52","0.84","4","12","2022-03-31 21:17:47"
"40556","5484 慧友","2009","108724","4.33","2513454","719085","243559","21.3","21.13","1999868","558389","1441479","1550810","1.82","0.08","4","12","2022-03-31 21:35:26"
"88919","6568 宏觀","2016","47216","13.64","346236","62893","88014","39.18","36.33","992685","354864","637821","195329","2.92","1.85","1","3","2022-03-31 22:00:51"
"97550","8466 美吉吉KY","2017","3658","0.43","847278","75941","148530","22.48","19.81","3546785","950179","2596606","622807","1.56","2.08","1","3","2022-03-31 22:05:22"
"122254","2540 愛山林","2020","9235","1.14","806717","132764","241886","16.5","13.98","13092565","8588218","4504347","432067","0.96","4.59","1","3","2022-03-31 22:18:21"
"120198","2636 台驊投控","2019","0","0","11258071","1717569","296660","25.32","26.53","6049120","3496333","2552787","9243842","2.15","0.13","4","12","2022-03-31 22:17:15"
"23277","5312 寶島科","2006","0","0","1625854","951669","83889","14.67","40.4","1440150","577722","862428","590296","3.05","9.05","4","12","2022-03-31 21:26:23"
"69840","2477 美隆電","2013","87096","1.34","6480442","664691","1498518","62.75","67.03","6813982","2011301","4802681","4317233","4.58","1.58","4","12","2022-03-31 21:50:47"
"25999","8017 展茂","2007","338259","39.04","866506","912938","1117551","9.71","28.87","9543590","14158378","4614788","1071119","2.89","254.6","4","12","2022-03-31 21:27:46"
"123612","3095 及成","2020","0","0","192014","45578","18138","1.66","0.84","858150","717465","140685","164574","0.09","4.68","2","6","2022-03-31 22:19:05"
"53130","6150 撼訊","2011","17186","0.51","3391880","181463","64862","9.3","2.32","2561388","1698094","863294","3145555","0.22","1.43","3","9","2022-03-31 21:42:02"
"26201","6204 艾華","2007","9780","1.26","775608","130689","150446","43.14","46.53","941613","276183","665430","494473","3.37","1.53","4","12","2022-03-31 21:27:52"
"65721","TEJT09 電子 其他光電","2013","1076742","7.11","15141475","3160441","1689366","13.43","16.86","38286696","13447309","24839387","10298426","1.38","2.85","2","6","2022-03-31 21:48:37"
"115867","2486 一詮","2019","28913","1.61","1798532","238917","73678","3.65","2.84","6297272","3055073","3242199","1633293","0.22","0.9","2","6","2022-03-31 22:14:58"
"48496","1435 中福","2011","0","0","5614","6524","1766","0.13","0.06","1127943","168554","959389","856","0.01","15.8","1","3","2022-03-31 21:39:35"
"66162","2314 台揚","2013","414835","12.19","3403814","704242","402499","13.67","12.06","7386656","4375484","3011172","3102071","0.91","1.39","2","6","2022-03-31 21:48:51"
"13149","6601 三益科","2003","19973","2.26","881991","105933","80828","23.77","23.98","1008928","573552","435376","695088","1.7","0.08","4","12","2022-03-31 21:21:12"
"47268","8383 千附","2010","39700","1.62","2444327","274878","218490","19.23","17.84","3734794","1372292","2362502","1950959","1.71","0.64","4","12","2022-03-31 21:38:57"
"107983","M2870 保險","2018","0","0","24807797","3908055","3116768","17.48","17.81","124771989","84534895","40237094","0","1.56","0.23","2","6","2022-03-31 22:10:51"
"29843","3614 誠致","2008","90790","17.52","518329","136868","34299","10.98","10.55","800151","264430","535721","347162","1.06","0.26","2","6","2022-03-31 21:29:46"
"104853","2845 遠東銀","2018","0","0","3472558","1601263","0","0","2.48","597100704","553615659","43485045","0","0.23","0","1","3","2022-03-31 22:09:12"
"84035","1603 華電","2015","0","0","2203294","123184","81885","2.99","11.33","8826049","3702216","5123833","2012299","1.08","10.37","3","9","2022-03-31 21:58:14"
"112178","6728 上洋","2018","2435","0.27","891916","264802","61332","33.7","32.25","743301","379566","363735","565782","2.33","0.3","4","12","2022-03-31 22:13:03"
"123506","3388 崇越電","2020","0","0","3646418","387118","225922","30.5","31.19","5048643","1273109","3775534","3033378","2.42","0.14","2","6","2022-03-31 22:19:01"
"41459","8383 千附","2010","7517","1.76","426869","53065","33698","3.6","3.3","3276204","1482613","1793591","340106","0.27","0.66","1","3","2022-03-31 21:35:54"
"22225","2064 晉椿","2006","0","0","3211138","139223","172880","0","0","2536254","1651888","884366","2899035","2.23","1.06","4","12","2022-03-31 21:25:50"
"123235","6233 旺玖","2020","29845","38.39","77742","48418","9964","1.21","0.63","1012236","116151","896085","39288","0.06","6.19","1","3","2022-03-31 22:18:53"
"30850","2002 中鋼","2008","1301353","0.39","331028242","9894235","64062583","53.3","48.71","413086196","160234533","252851663","256749907","3.31","1.67","3","9","2022-03-31 21:30:18"
"98778","1810 和成","2017","69857","2.58","2705755","658360","45109","1.22","2.47","11185029","5481157","5703872","2002286","0.13","1.71","2","6","2022-03-31 22:06:01"
"89829","2926 誠品生活","2016","0","0","2092007","813490","226082","47.71","58.42","4479027","3024655","1454372","1052435","4.78","2.43","2","6","2022-03-31 22:01:20"
"52133","0009A0 永豐金證券","2011","0","0","3280484","2284403","608979","3.96","3.41","54820295","32620651","22199644","0","0.27","2.59","3","9","2022-03-31 21:41:30"
"63516","3508 位速","2013","27389","1.38","1988211","119523","132358","14.26","17.61","7490097","3759320","3730777","1736330","1.51","1.57","1","3","2022-03-31 21:47:29"
"57748","1810 和成","2012","58303","2.28","2559316","662610","47122","1.27","0.05","10850653","5392549","5458104","1943828","0.03","1.77","2","6","2022-03-31 21:44:27"
"95279","6758 冠亞","2016","25428","7.48","339858","214069","51365","50.24","51.95","294491","84280","210211","74424","4.27","0.51","4","12","2022-03-31 22:04:11"
"73954","2701 萬企","2014","0","0","178110","13616","74073","1.95","4.28","7002352","951107","6051245","90421","0.38","49.57","2","6","2022-03-31 21:52:56"
"33953","3293 鈊象","2009","169127","22.38","755617","316364","284437","46.73","47.82","3098789","543822","2554967","154816","4.44","0.88","1","3","2022-03-31 21:31:57"
"18143","3161 幸亞","2005","4952","0.89","559064","90570","35270","8.12","6.46","774692","208265","566427","433224","0.4","1.29","4","12","2022-03-31 21:23:45"
"99046","2539 櫻花建","2017","0","0","1144727","106889","360205","9.53","9.47","10610087","5406677","5203410","677633","0.96","0.18","2","6","2022-03-31 22:06:09"
"82632","6461 益得","2015","25151","549.03","4581","49396","48281","8.78","7.95","1459884","128025","1331859","3466","0.63","99.63","2","6","2022-03-31 21:57:30"
"115193","2837 凱基銀行","2019","0","0","7998969","3103585","0","0","4.96","713491491","650521348","62970143","0","0.4","0","2","6","2022-03-31 22:14:36"
"53559","3605 宏致","2011","235334","5.07","4638228","811363","745809","60.13","72.74","6715441","2932000","3783441","3081056","5.53","3.37","4","12","2022-03-31 21:42:16"
"45544","4533 協易機","2010","32706","1.42","2295914","393970","84090","5.49","8.1","3961233","1979789","1981444","1817854","0.66","1.74","3","9","2022-03-31 21:38:01"
"30651","1314 中石化","2008","0","0","30016394","886016","881566","4.91","7.57","46998967","24292936","22706031","28249192","0.27","1.59","3","9","2022-03-31 21:30:11"
"26611","3672 康聯訊","2007","27034","7.02","384904","77898","54824","36.48","32.45","314133","110551","203582","252182","3.18","1.57","4","12","2022-03-31 21:28:05"
"83611","3202 樺晟","2015","8905","0.54","1650201","183455","54101","5.6","3.18","2507261","1350842","1156419","1520847","0.28","1.41","3","9","2022-03-31 21:58:01"
"81553","3071 協禧","2015","46968","3.95","1190465","224875","9566","0.65","0.28","2466692","1004684","1462008","975156","0.07","0.45","2","6","2022-03-31 21:56:55"
"123018","5349 先豐","2020","34633","2.05","1690393","164397","135723","6.06","5.11","7998700","5096576","2902124","1661719","0.67","1.26","1","3","2022-03-31 22:18:46"
"98543","3572 宏芯","2017","27871","28.14","99049","42775","2292","0.75","0.78","482048","61953","420095","58566","0.07","0.08","2","6","2022-03-31 22:05:53"
"52292","2441 超豐","2011","77884","1.14","6839122","262382","802345","14.49","15.51","13449868","2801176","10648692","5774395","1.42","0.82","3","9","2022-03-31 21:41:35"
"118964","4807 日成KY","2019","53888","4.8","1122636","252637","140723","36.58","37.11","1801622","785728","1015894","1010722","4.68","0.18","3","9","2022-03-31 22:16:36"
"12892","2409 友達","2003","3386352","3.23","104860642","7216969","16244784","37.33","35.78","158070841","65416314","92654527","81398889","3.65","0.64","4","12","2022-03-31 21:21:04"
"61975","2347 聯強","2012","0","0","312585403","6973706","4558366","28.78","43.26","117204420","76411356","40793064","301053331","3.66","0.73","4","12","2022-03-31 21:46:40"
"97377","O28HO O_金融控股","2017","0","0","1846559","1349676","0","0","1.18","286209460","248394681","37814779","0","0.12","0","1","3","2022-03-31 22:05:17"
"9947","6123 上奇","2001","14292","0.91","1564174","231761","84880","27.25","33.41","845662","265804","579858","1247533","2.71","1.22","4","12","2022-03-31 21:19:32"
"48432","1102 亞泥","2011","0","0","14255486","523030","1687317","5.49","9.75","173879883","78469078","95410805","12045139","0.72","9.2","1","3","2022-03-31 21:39:33"
"8997","2388 威盛","2001","0","0","33870618","6625667","5988623","63.25","58.3","38189709","11895080","26294629","21256328","5.62","1.38","4","12","2022-03-31 21:19:03"
"12819","1455 集盛","2003","11835","0.17","6792324","231007","258385","6.12","8.18","7556078","2043611","5512467","6302932","0.59","1.28","4","12","2022-03-31 21:21:02"
"30780","1799 易威","2008","17844","10.3","173160","52490","34203","17.62","18.98","363142","54596","308546","86467","1.64","1.53","3","9","2022-03-31 21:30:16"
"89020","M9900 其他類指數","2016","0","0","185253924","30377002","16321304","10.34","13.49","1220175064","719805232","500369832","138747399","1.09","2.69","1","3","2022-03-31 22:00:54"
"125068","5432 達威","2020","440","1.69","26077","5127","730","0.35","0.01","359328","26775","332553","21680","0.15","2.85","2","6","2022-03-31 22:19:50"
"82189","2439 美律","2015","309518","5.82","5319460","752011","159623","8.63","6.4","11008778","5702792","5305986","4407826","0.5","0.78","2","6","2022-03-31 21:57:16"
"84836","9110 越南控DR","2015","0","0","3340383","506595","236258","613.27","405.2","6064849","1407596","4657253","3070046","0.17","2.4","3","9","2022-03-31 21:58:40"
"98439","4540 全球傳動","2017","47865","4.19","1141451","141615","78163","9.17","2.95","3799242","2277866","1521376","921673","0.17","4.65","2","6","2022-03-31 22:05:50"
"38527","5529 志嘉","2009","0","0","537651","43528","26186","5.66","1.86","1400167","724503","675664","467937","0.08","3.27","3","9","2022-03-31 21:34:23"
"82947","9918 欣天然","2015","0","0","1321429","131984","186272","10.32","12.9","4191064","1391803","2799261","1003173","1.08","3.53","2","6","2022-03-31 21:57:40"
"14402","3408 常憶","2004","115457","8.13","1419294","199445","128510","32.13","34.1","829031","258633","570398","1091339","3.48","0.56","4","12","2022-03-31 21:21:50"
"92829","2328 廣宇","2016","135527","1.08","12577390","920349","60565","1.17","21.74","17836012","6607626","11228386","11596476","1.83","8.48","3","9","2022-03-31 22:02:54"
"54131","2451 創見","2011","155946","0.52","30219732","1685187","3292245","76.43","79.18","22142894","3115232","19027662","25242300","6.72","0.39","4","12","2022-03-31 21:42:33"
"83159","4737 華廣","2015","51890","7","740858","229799","65089","12.65","7.55","4104069","2773614","1330455","445970","0.63","3.54","2","6","2022-03-31 21:57:46"
"82301","2227 裕日車","2015","265734","1.42","18704356","2129498","753655","25.12","96.19","39218650","19469507","19749143","15820875","8.04","11.4","2","6","2022-03-31 21:57:19"
"21116","3516 亞帝歐","2006","6610","0.15","4455595","150527","341098","61.46","55.26","5662956","3604454","2058502","3963970","3.97","0.77","2","6","2022-03-31 21:25:16"
"11907","6130 星寶國際","2002","92733","30.27","306365","168954","97450","10.89","18.81","1059094","154232","904862","234861","3.35","23.13","4","12","2022-03-31 21:20:33"
"116470","9942 茂順","2019","30364","2.02","1506566","232840","291787","35.09","37.4","4403551","1533067","2870484","982382","2.71","1.28","2","6","2022-03-31 22:15:17"
"88026","2825 南山產險","2016","0","0","705773","255061","32562","1.63","1.71","11852637","8205573","3647063","0","0.09","0.22","1","3","2022-03-31 22:00:22"
"79609","2734 易飛網","2015","0","0","413696","57123","8153","3.13","3.59","873468","289701","583767","348420","0.28","0.29","1","3","2022-03-31 21:55:54"
"36049","2331 精英","2009","564487","1.54","36724243","2539954","777965","6.08","6.03","41518840","18504884","23013956","33406324","0.57","0.02","2","6","2022-03-31 21:33:02"
"76486","TEJN16 傳產 汽車","2014","5352978","1.35","396025104","44253148","20155278","22.92","35.26","668345410","359848984","308496426","331677296","2.9","2.74","3","9","2022-03-31 21:54:16"
"17615","6003 大華證券","2005","0","0","2223426","1156310","364283","3.09","4.25","77585996","62051543","15534453","0","0.28","6.15","2","6","2022-03-31 21:23:28"
"125289","5277 葳天","2020","26053","9.19","283577","64298","32642","4.8","5.52","1111669","341388","770281","253415","0.55","1.73","2","6","2022-03-31 22:19:57"
"107571","2316 楠梓電","2018","27919","1.06","2621815","211739","82142","3.64","7.32","11820849","4691050","7129799","2492218","0.31","9.43","2","6","2022-03-31 22:10:38"
"61797","1468 昶和","2012","26057","3.23","806181","154899","237842","14.83","16.76","2479693","1143087","1336606","889124","1.55","3.85","4","12","2022-03-31 21:46:35"
"122377","2351 順德","2020","52119","2.69","1939815","186025","68215","3.75","4","10571851","4547915","6023936","1685575","0.27","0.24","1","3","2022-03-31 22:18:25"
"62866","4806 昇華","2012","0","0","124029","19631","6388","5.81","6.75","219280","106527","112753","98010","1.02","0.83","4","12","2022-03-31 21:47:08"
"108422","4929 華燈","2018","1025","4.13","24817","9904","13848","17.78","18.5","71065","32892","38173","28761","1.73","2.28","2","6","2022-03-31 22:11:05"
"74858","4555 氣立","2014","12928","2.21","586219","122863","203110","33.41","33.77","2765043","641907","2123136","260246","2.5","0.38","2","6","2022-03-31 21:53:24"
"110065","M2100 橡膠類指數","2018","5799621","3.24","178900225","23510634","13534144","16.28","15.4","361397251","176042879","185354372","142035801","1.04","0.41","3","9","2022-03-31 22:11:57"
"46406","1726 永記","2010","118294","1.64","7196147","799448","766451","47.31","47.55","7492641","1519364","5973277","5630248","3.46","0.05","4","12","2022-03-31 21:38:29"
"16012","5492 亞智科","2004","45686","3.11","1469051","253474","138136","30.88","24.38","1259321","842857","416464","1077441","1.99","1.98","4","12","2022-03-31 21:22:40"
"59274","3085 新零售","2012","0","0","274025","132336","52284","7.34","16.36","807426","229299","578127","193973","1.61","23.46","3","9","2022-03-31 21:45:16"
"119433","3060 銘異","2019","190529","3.53","5404679","634665","493364","35.4","40.64","5433900","2199707","3234193","5263378","2.66","1.35","4","12","2022-03-31 22:16:51"
"18948","9947 加得滿","2005","0","0","3699169","492786","104","0.02","5.71","788874","350437","438437","3206487","0.74","0.77","4","12","2022-03-31 21:24:09"
"78918","5315 光聯","2014","38291","1.9","2011075","202692","80758","7.59","9.36","1505953","759384","746569","1727625","0.47","0.94","4","12","2022-03-31 21:55:32"
"33436","6164 華興","2008","45786","3.42","1337270","298851","135464","11.67","12.14","1689414","318624","1370790","902955","0.97","0.41","4","12","2022-03-31 21:31:41"
"89367","4306 炎洲","2016","10619","0.27","3967962","408898","162776","3.61","3","36851804","25179470","11672334","3396288","0.15","0.69","1","3","2022-03-31 22:01:05"
"108896","3229 晟鈦","2018","2869","0.81","353574","87895","48265","5.16","3.86","1057439","302420","755019","313944","0.38","3.44","3","9","2022-03-31 22:11:20"
"47709","6141 柏承","2010","48160","1.29","3733166","332038","239232","16.66","18.08","5717260","3084173","2633087","3161896","1.61","0.54","4","12","2022-03-31 21:39:10"
"88510","2424 隴華","2016","2048","132.73","1543","5739","5467","1.82","4.52","494155","3329","490826","1271","0.42","524.04","1","3","2022-03-31 22:00:38"
"60723","6104 創惟","2012","291722","28.2","1034576","441148","11086","1.28","3.19","1789781","451546","1338235","604514","0.32","1.6","3","9","2022-03-31 21:46:01"
"54017","1530 亞崴","2011","83539","2.43","3434628","557660","229263","24.15","31.8","4726941","2562465","2164476","2639695","2.8","2.12","4","12","2022-03-31 21:42:30"
"76747","4402 福大","2014","965","0.1","1013062","44316","78665","17.1","20.57","1511757","1094726","417031","1047411","1.79","1.57","3","9","2022-03-31 21:54:24"
"83964","3501 維熹","2015","35637","0.87","4119592","568897","539163","46.57","64.53","7163672","1690843","5472829","3011532","4.95","5.05","3","9","2022-03-31 21:58:12"
"62439","9949 琉園","2012","14546","2.38","611337","416110","44874","9.15","9.72","922667","175915","746752","150353","0.75","0.45","4","12","2022-03-31 21:46:55"
"47302","9926 新海","2010","0","0","2365659","145159","348387","25.87","28.1","3209808","961243","2248565","1872113","2.3","1.27","4","12","2022-03-31 21:38:58"
"124263","2457 飛宏","2020","315570","7.78","4056351","753534","251464","7.45","5.01","9171988","4528142","4643846","3554281","0.58","2.03","2","6","2022-03-31 22:19:25"
"44478","3169 亞信","2010","58406","12.71","459368","101337","125406","23.49","24.01","890501","74612","815889","232625","2.27","0.61","3","9","2022-03-31 21:37:27"
"51776","2724 富驛KY","2011","0","0","360224","73955","27553","10.23","9.36","820874","225196","595678","258716","0.47","0.65","3","9","2022-03-31 21:41:19"
"8905","1101 台泥","2001","0","0","30465854","1516181","933533","3.58","0.95","152903380","100869417","52033963","28016140","0.05","2.25","4","12","2022-03-31 21:19:00"
"113915","2495 普安","2019","83087","25.75","322661","145750","8010","0.29","4.77","5068119","818694","4249425","184921","0.38","43.35","1","3","2022-03-31 22:13:56"
"5074","1537 廣隆","1999","9425","1.05","896862","181489","98428","27.34","18.06","963858","509849","454009","616945","2.54","3.72","4","12","2022-03-31 21:17:01"
"74532","TEJT14 電子 電子零組件其他","2014","3523154","2.92","120795974","12165795","6514281","11.18","13.08","268691860","128108892","140582968","102120152","0.97","0.92","2","6","2022-03-31 21:53:14"
"66111","2382 廣達","2013","5004503","1.29","388519549","11592170","5352565","13.89","30.18","494878086","373785604","121092482","371574910","2.21","1.62","2","6","2022-03-31 21:48:50"
"16344","3267 泰陞","2005","14573","18.98","76797","33171","19571","9.47","9.41","280537","96238","184299","63197","1.72","0.14","2","6","2022-03-31 21:22:50"
"47391","4945 陞達科技","2010","119328","31","384985","212018","100822","48.01","52.31","339058","109078","229980","273789","6.81","2.35","4","12","2022-03-31 21:39:00"
"96900","1438 三地開發","2017","0","0","7","2212","2251","0.22","0.15","611036","70304","540732","46","0.02","9971.43","1","3","2022-03-31 22:05:02"
"120364","8050 廣積","2019","245781","6.4","3840356","809717","140838","7.95","15.09","7784055","2444323","5339732","2889801","2.12","3.29","4","12","2022-03-31 22:17:20"
"74426","6515 穎崴","2014","17112","3.77","453656","134619","74502","38.84","40.72","947251","467168","480083","244535","3.47","0.79","2","6","2022-03-31 21:53:10"
"29776","4510 高鋒","2008","7850","1.59","494253","55598","39659","4.5","0.18","2313613","1177374","1136239","398996","0.09","7.7","2","6","2022-03-31 21:29:44"
"115789","1506 正道","2019","37527","5.98","627851","156828","94112","7.66","6.64","3101104","1910220","1190884","565135","0.51","2","2","6","2022-03-31 22:14:55"
"37730","2314 台揚","2009","467107","10.47","4462664","859103","129299","3.13","1.98","7889850","3066243","4823607","3732860","0.22","1.06","3","9","2022-03-31 21:33:57"
"117120","6515 穎崴","2019","47019","3.6","1307833","257445","301067","105.64","105.83","1977492","870773","1106719","749321","8.4","0.04","2","6","2022-03-31 22:15:37"
"34507","6289 華上","2009","30309","11.26","269286","60406","305487","13.87","7.77","4430230","1989797","2440433","514367","0.9","49.9","1","3","2022-03-31 21:32:14"
"14212","3053 鼎營","2004","1005","0.89","113008","23621","50920","8.22","21.71","862668","756983","105685","140307","1.66","73.96","4","12","2022-03-31 21:21:45"
"9792","5297 廣化","2001","0","0","90015","99475","71293","16.02","18.43","464255","229316","234939","61833","1.8","11.9","4","12","2022-03-31 21:19:27"
"91674","6191 精成科","2016","60302","0.54","11254391","966280","170098","3.2","3.52","23908849","12745051","11163798","10118013","0.25","0.15","2","6","2022-03-31 22:02:18"
"105330","1340 勝悅KY","2018","44109","8.99","490794","61033","79282","6.27","7.07","7041697","260873","6780824","350479","0.58","2.04","1","3","2022-03-31 22:09:27"
"127152","4556 旭然","2020","13176","3.34","394162","125732","33057","7.89","8.34","1489431","713313","776118","235373","0.69","0.47","3","9","2022-03-31 22:20:56"
"37799","8043 蜜望實","2009","0","0","2900296","140320","100551","10.95","15.39","3020400","1232675","1787725","2659425","1.22","1.41","3","9","2022-03-31 21:33:59"
"110468","4939 亞電","2018","51165","3.38","1512863","181378","201007","20.47","16.61","2835945","1320655","1515290","1130478","1.01","2.51","3","9","2022-03-31 22:12:10"
"113285","2880 華南金","2019","0","0","13735789","6398647","0","0","4.32","2661421152","2479522562","181898590","0","0.36","0","1","3","2022-03-31 22:13:37"
"33444","6153 嘉聯益","2008","506488","6.38","7932544","1161623","17135","0.54","0.26","9269382","3794069","5475313","6788056","0.05","0.32","4","12","2022-03-31 21:31:41"
"51580","3003 健和興","2011","74950","3.52","2131957","307343","176898","12.63","16.89","4533878","1792423","2741455","1647716","1.31","2.8","3","9","2022-03-31 21:41:13"
"22727","8105 凌巨","2006","219001","2.55","8577529","705327","704823","33.77","27.32","6576142","3447912","3128230","7167379","2.52","1.57","4","12","2022-03-31 21:26:06"
"87192","8937 合騏","2015","9992","2.4","417057","49468","420","0.06","1.08","887808","93676","794132","367169","0.11","1.78","4","12","2022-03-31 21:59:56"
"88507","1439 中和","2016","0","0","105613","7566","3400","0.37","0.41","2139405","158346","1981059","101447","0.04","0.34","1","3","2022-03-31 22:00:38"
